,0
2310005E17Rik,1.4607299320948249e-07
2310007B03Rik,1.0695514079067192e-06
2310008N11Rik,1.7083112765176765e-07
2310009A05Rik,7.893140841544933e-05
2310009B15Rik,3.567152010444447e-05
2310010J17Rik,3.763236435227345e-05
2310011J03Rik,6.11476404455559e-05
2310014F06Rik,8.615830785915238e-07
2310015A10Rik,5.573056062958391e-06
2310015D24Rik,4.45646419961133e-08
2310015K22Rik,4.951626888457033e-09
2310016D03Rik,0.0
2310016D23Rik,9.160509743645511e-08
2310016G11Rik,2.772911057535939e-07
2310020H05Rik,1.4112136632102545e-07
2310022A10Rik,1.6761257017427056e-05
2310022B05Rik,2.668431730189495e-05
2310026I22Rik,4.976385022899319e-07
2310026L22Rik,3.0700086708433606e-07
2310030A07Rik,1.361697394325684e-07
2310030G06Rik,7.434867773018235e-06
2310031A07Rik,6.040984803917581e-07
2310033P09Rik,4.331188039333367e-05
2310034G01Rik,2.8669919684166224e-06
2310034O05Rik,5.9419522661484397e-08
2310035C23Rik,1.1123829804918726e-05
2310036O22Rik,0.00015234670447715755
2310039H08Rik,7.241754324368411e-05
2310039L15Rik,1.2379067221142583e-06
2310040G07Rik,1.8321019487291023e-07
2310040G24Rik,6.7886804640745924e-06
2310043L19Rik,2.1291995620365243e-07
2310043M15Rik,4.0603340485347675e-07
2310043O21Rik,1.1388741843451177e-07
2310043P16Rik,6.511389358320999e-07
2310044K18Rik,9.408091088068363e-08
2310046K23Rik,1.9806507553828133e-08
2310047D07Rik,3.416622553035353e-07
2310057J18Rik,8.170184365954105e-08
2310057M21Rik,1.265140670000772e-05
2310058D17Rik,1.2106727742277447e-06
2310061I04Rik,4.213834482076935e-05
2310061N02Rik,1.2379067221142584e-08
2310065F04Rik,7.922603021531253e-08
2310068J16Rik,1.2502857893354008e-06
2310069B03Rik,1.336939259883399e-07
2310069G16Rik,7.155100853820413e-07
2310074N15Rik,7.675021677108402e-07
2310075C17Rik,5.719129056167874e-07
2310081O03Rik,1.0645997810182621e-07
2410002F23Rik,2.64367359574721e-05
2410003L11Rik,6.912471136286018e-06
2410004B18Rik,3.964767649587547e-05
2410004I01Rik,4.1346084518616227e-07
2410004P03Rik,8.120668097069535e-07
2410006H16Rik,0.00022725491604573555
2410012E07Rik,1.336939259883399e-07
2410015M20Rik,0.00027638495803300624
2410017I17Rik,2.5005715786708017e-07
2410018L13Rik,1.4508266783179107e-06
2410021H03Rik,1.0150835121336919e-07
2410022M11Rik,6.219243371902034e-06
2410024N13Rik,1.9806507553828133e-08
2410080I02Rik,1.1215434902355181e-06
2410089E03Rik,5.154643590883772e-06
2410124H12Rik,2.5996041164399424e-07
2410131K14Rik,9.36352644607225e-06
2410137M14Rik,2.4262971753439465e-07
2410141K09Rik,2.208425592251837e-06
2410152P15Rik,9.903253776914067e-09
2500002B13Rik,4.411899557615217e-06
2500004C02Rik,2.5377087803342294e-06
2510002D24Rik,4.235869221730569e-05
2510009E07Rik,4.7288036784764666e-06
2510016D11Rik,9.556639894722075e-07
2510017J16Rik,3.2185574774970714e-07
2510039O18Rik,1.4483508648736822e-05
2510046G10Rik,1.1210483275466723e-05
2600006K01Rik,1.6068029253043073e-06
2600014E21Rik,2.723394788651368e-07
2610001A08Rik,7.4274403326855496e-09
2610001J05Rik,6.163537569406893e-05
2610002M06Rik,2.2874040411227267e-05
2610005L07Rik,8.492040113703812e-07
2610008E11Rik,4.827836216245607e-06
2610011E03Rik,7.4274403326855496e-09
2610012C04Rik,4.45646419961133e-08
2610016A17Rik,8.244458769280961e-07
2610020C07Rik,3.882075480550314e-06
2610020F03Rik,8.665347054799809e-08
2610020H08Rik,1.5142075024901608e-05
2610021A01Rik,3.136855633837531e-06
2610024D14Rik,2.4758134442285167e-09
2610027F03Rik,2.228232099805665e-08
2610027K06Rik,8.690105189242093e-07
2610028E06Rik,8.937686533664946e-07
2610028H24Rik,1.500342947202481e-06
2610035D17Rik,6.399977753330715e-06
2610035F20Rik,1.8568600831713876e-07
2610037D02Rik,1.547383402642823e-06
2610042L04Rik,2.1291995620365243e-07
2610044O15Rik8,7.890417446756283e-06
2610105M22Rik,2.228232099805665e-08
2610203C20Rik,4.409423744170988e-06
2610203C22Rik,1.116591863347061e-06
2610204G07Rik,4.7040455440341816e-08
2610206C17Rik,4.877352485130178e-07
2610300A13Rik,9.903253776914067e-09
2610301B20Rik,1.710787089961905e-05
2610303G11Rik,9.903253776914067e-09
2610306M01Rik,8.724766577461293e-06
2610306O10Rik,0.0
2610307P16Rik,3.119524939727931e-06
2610316D01Rik,4.580254871822756e-07
2610318N02Rik,7.753752544634869e-05
2610507B11Rik,1.0499924816973139e-05
2610507I01Rik,2.857088714639708e-06
2610509F24Rik,1.8321019487291023e-07
2610524H06Rik,2.967757575596723e-05
2610528A11Rik,7.66264260988726e-06
2610528J11Rik,1.0076560718010063e-05
2700012I20Rik,2.817475699532052e-06
2700016F22Rik,4.3821897962844743e-07
2700029L08Rik,7.4274403326855496e-09
2700033N17Rik,1.6167061790812213e-06
2700038G22Rik,9.021864190768715e-06
2700046A07Rik,8.987202802549516e-07
2700046G09Rik,1.532280940633029e-05
2700049A03Rik,6.187057797127063e-06
2700060E02Rik,0.0002598762339868905
2700062C07Rik,2.7813288232463155e-05
2700068H02Rik,1.9806507553828133e-08
2700069I18Rik,1.1190676767912896e-06
2700078F05Rik,2.4758134442285167e-08
2700080J24Rik,1.2379067221142584e-08
2700081O15Rik,4.404472117282531e-06
2700089I24Rik,4.951626888457033e-09
2700097O09Rik,1.7830808425333777e-05
2700099C18Rik,1.674392632331746e-05
2810001G20Rik,2.3804946266257186e-05
2810002D19Rik,8.306354105386674e-06
2810004N23Rik,5.786223600506466e-05
2810006K23Rik,9.673003126600814e-06
2810013P06Rik,1.0735127094174848e-05
2810021J22Rik,2.966024506185763e-06
2810025M15Rik,7.74954366177968e-05
2810029C07Rik,3.186371902722101e-06
2810030D12Rik,5.768645325052444e-07
2810032G03Rik,1.029938392799063e-06
2810039B14Rik,1.5424317757543659e-06
2810047C21Rik1,4.951626888457033e-09
2810049E08Rik,6.684696299416995e-08
2810402E24Rik,2.2472958633262246e-05
2810403A07Rik,1.3869506914568151e-05
2810403D21Rik,7.155100853820413e-06
2810404F17Rik,2.228232099805665e-08
2810404M03Rik,7.42744033268555e-08
2810405F15Rik,6.684696299416995e-08
2810405F17Rik,8.789137727011234e-07
2810407A14Rik,1.039841646575977e-07
2810408A11Rik,2.1277140739699872e-05
2810408I11Rik,6.533424097974632e-05
2810410L24Rik,1.183438826341231e-06
2810414N06Rik,2.00293307638087e-06
2810425M01Rik,3.441380687477638e-07
2810428I15Rik,0.00013812563205350893
2810428J06Rik,4.7040455440341816e-08
2810429I04Rik,3.0749602977318175e-06
2810430I11Rik,2.649120385324513e-07
2810433D01Rik,7.006552047166702e-07
2810442N19Rik,2.723394788651368e-07
2810454H06Rik,2.4362004291208604e-06
2810455O05Rik,7.526472870454691e-07
2810459M11Rik,8.566314517030667e-07
2810468N07Rik,6.635180030532425e-06
2810471M01Rik,2.4758134442285167e-09
2810474O19Rik,1.6011085543825817e-05
2900005J15Rik,1.0794546616836333e-06
2900009J06Rik,2.7877659382013098e-06
2900011O08Rik,1.3978442706114205e-05
2900018N21Rik,7.42744033268555e-08
2900022M07Rik,1.2874229909988287e-07
2900026A02Rik,8.786661913567006e-06
2900027M19Rik,7.4274403326855496e-09
2900035J10Rik,1.2379067221142584e-08
2900037B21Rik,4.951626888457033e-09
2900041M22Rik,7.377924063800979e-07
2900042K21Rik,5.9419522661484397e-08
2900052L18Rik,1.7900131201772175e-06
2900052N01Rik,3.887027107438771e-07
2900055J20Rik,1.782585679844532e-07
2900060B14Rik,3.119524939727931e-06
2900064F13Rik,5.6943709217255884e-08
2900064K03Rik,2.4758134442285167e-08
2900072N19Rik,1.2626648565565434e-07
2900076A07Rik,4.159366586303908e-06
2900076G11Rik,3.713720166342775e-08
2900079G21Rik,6.437114954994143e-07
2900089D17Rik,6.288566148340433e-07
2900092C05Rik,1.0938143796601587e-05
2900092N22Rik,4.951626888457033e-09
2900092O11Rik,2.4758134442285167e-09
2900093K20Rik,8.504419180924955e-06
2900097C17Rik,1.859335896615616e-06
3000002C10Rik,2.97097613307422e-06
3010001F23Rik,2.797669191978224e-07
3010003L21Rik,6.194485237459749e-06
3100002H09Rik,2.9709761330742198e-08
3100003L05Rik,3.9613015107656267e-08
3110001I22Rik,4.033100100648253e-06
3110002H16Rik,1.2247849108598473e-05
3110009E18Rik,9.841358440808354e-06
3110021N24Rik,8.665347054799809e-08
3110031N09Rik,1.039841646575977e-07
3110035E14Rik,1.0745030347951761e-06
3110039M20Rik,1.1586806918989459e-06
3110040N11Rik,2.717700417729643e-05
3110043O21Rik,7.452198467127835e-06
3110045C21Rik,2.85461290119548e-06
3110053B16Rik,5.991468535033011e-07
3110056K07Rik,5.134837083329943e-06
3110062M04Rik,1.9021674692007693e-05
3110067C02Rik,1.2379067221142584e-08
3110070M22Rik,1.815761579997194e-05
3110079O15Rik,0.00019574523834103922
3110080E11Rik,1.4854880665371099e-08
3110080O07Rik,1.8816182176136726e-07
3110082I17Rik,3.700845936432787e-05
3110082J24Rik,6.338082417225003e-07
3110083C13Rik,1.975699128494356e-06
3110099E03Rik,5.199208232879885e-08
3222401L13Rik,1.638988500079278e-06
3300002A11Rik,1.0720272213509478e-06
3300002I08Rik,7.501714736012405e-07
3300002P13Rik,8.665347054799809e-08
3300005D01Rik,2.9536454389646204e-06
3425401B19Rik,1.3121811254411137e-07
3632451O06Rik,3.844938278886886e-06
3632454L22Rik,4.7040455440341816e-08
3830403N18Rik,2.827378953308966e-06
3830406C13Rik,3.1757259049119186e-05
3830408C21Rik,2.698636654209083e-07
3830417A13Rik,8.427668964153871e-06
3830422I06Rik,0.0
3830432H09Rik,2.4758134442285167e-08
3930402G23Rik,1.0274625793548344e-06
4430402I18Rik,2.0502211131656345e-05
4631405J19Rik,3.268073746381642e-07
4631405K08Rik,6.511389358320999e-07
4632404H12Rik,2.0970139872615536e-06
4632404M16Rik,4.2088828551884785e-08
4632411P08Rik,2.448579496342003e-06
4632415L05Rik,6.469300529769114e-06
4632427E13Rik,5.152167777439543e-06
4632428C04Rik,5.446789577302736e-07
4632432E15Rik,1.9806507553828133e-08
4633401B06Rik,1.8073438142868172e-07
4731419I09Rik,8.665347054799809e-08
4732414G09Rik,3.243315611939357e-07
4732416N19Rik,4.3920930500613885e-06
4732419C18Rik,3.837510838554201e-07
4732440D04Rik,9.284300415856937e-07
4732463B04Rik,2.1787158309210946e-07
4732465J04Rik,1.0745030347951761e-06
4732471J01Rik,8.368249441492387e-07
4732487G21Rik,7.4274403326855496e-09
4732490B19Rik,1.5350043354216803e-07
4732491K20Rik,1.5944238580831647e-06
4732496C06Rik,2.847185460862794e-07
4831440E17Rik,2.20347396536338e-07
4833403J16Rik,1.4879638799813384e-06
4833404L02Rik,1.4854880665371099e-08
4833407H14Rik,4.513407908828586e-06
4833411C07Rik,5.818161593937014e-07
4833412C05Rik,8.09590996262725e-07
4833412K13Rik,1.6835531420753914e-07
4833413E03Rik,1.782585679844532e-07
4833413G10Rik,3.367106284150783e-07
4833417C18Rik,4.436657692057502e-06
4833418N02Rik,3.248267238827814e-06
4833420G17Rik,2.754094875359802e-05
4833421G17Rik,2.4758134442285167e-09
4833421K07Rik,0.0
4833422C13Rik,4.7040455440341816e-07
4833422M21Rik,1.0893579154605473e-07
4833423E24Rik,4.431706065169045e-07
4833427F10Rik,5.199208232879885e-08
4833427G06Rik,2.9625583673638432e-05
4833428L15Rik,7.4274403326855496e-09
4833439L19Rik,4.099699482298001e-05
4833445I07Rik,2.6714027063225694e-06
4921501E09Rik,2.5030473921150304e-06
4921504A21Rik,1.9138037923886433e-06
4921504E06Rik,3.60478437479672e-06
4921507G05Rik,3.0378230960683897e-06
4921507P07Rik,1.9672813627839792e-05
4921508D12Rik,8.170184365954105e-08
4921508M14Rik,4.481222334053615e-07
4921509A06Rik,4.040527540980939e-06
4921509C19Rik,1.5350043354216803e-07
4921511C10Rik,7.42744033268555e-08
4921511C20Rik,6.263808013898147e-07
4921511E07Rik,1.2379067221142584e-08
4921511H03Rik,1.5119792703903551e-05
4921513D11Rik,3.887027107438771e-06
4921513I03Rik,2.639217131547599e-06
4921513I08Rik,8.417765710376957e-07
4921514A10Rik,1.1883904532296879e-07
4921515E04Rik,6.189533610571292e-08
4921517D22Rik,3.5057518370275794e-06
4921518K17Rik,1.336939259883399e-07
4921521D15Rik,7.823570483762112e-07
4921522P10Rik,2.359450212349776e-06
4921523L03Rik,6.288566148340433e-07
4921524J17Rik,4.289594373470328e-05
4921524L21Rik,2.0103605167135556e-06
4921528I07Rik,1.624133619413907e-06
4921529L05Rik,1.3666490212141412e-06
4921530L21Rik,6.412356820551858e-06
4921531C22Rik,6.994172979945559e-06
4921534H16Rik,5.493830032743079e-06
4921536K21Rik,1.4562734678952135e-05
4921539E11Rik,8.77675865979009e-06
4921539H07Rik,1.106688609570147e-06
4922502D21Rik,0.00010594005727853823
4922502N22Rik,5.4467895773027366e-08
4930401G09Rik,3.9613015107656267e-08
4930401O10Rik,4.307915392957619e-07
4930401O12Rik,3.6889620319004896e-07
4930402C01Rik,2.20347396536338e-07
4930402F06Rik,1.931134486498243e-07
4930402F11Rik,1.4310201707640826e-06
4930402H05Rik,4.45646419961133e-08
4930402H24Rik,1.6298279903356324e-05
4930402K13Rik,3.73847830078506e-07
4930403D09Rik,5.2531809659640666e-05
4930403P22Rik,1.9212312327213287e-06
4930404A12Rik,2.555039474443829e-06
4930404H24Rik,3.565171359689064e-07
4930404I05Rik,4.518359535717043e-06
4930404N11Rik,1.7818429358112633e-05
4930405A21Rik,1.1537290650104887e-06
4930405D11Rik,9.27934878896848e-06
4930405G09Rik,2.7233947886513683e-08
4930405H06Rik,1.3963587825448835e-06
4930405L22Rik,3.119524939727931e-07
4930405N21Rik,3.159137954835587e-06
4930405O22Rik,3.2111300371643863e-06
4930406D18Rik,9.544260827500932e-06
4930407G08Rik,7.328407794916409e-07
4930407I10Rik,2.06978003937504e-06
4930408K08Rik,1.8568600831713876e-07
4930408O17Rik,2.391635787124747e-06
4930412B13Rik,3.218557477497072e-08
4930412C18Rik,5.422031442860452e-07
4930412E21Rik,1.0324142062432915e-06
4930412F09Rik,2.97097613307422e-07
4930412F12Rik,1.643940126967735e-06
4930412L05Rik,8.665347054799809e-08
4930412M03Rik,6.880285561511048e-06
4930412O13Rik,1.3740764615468266e-06
4930413E15Rik,3.852365719219572e-06
4930413G21Rik,9.12832416887054e-06
4930415F15Rik,1.0079036531454292e-05
4930415L06Rik,1.48548806653711e-07
4930415O20Rik,2.5778169581307316e-05
4930417H01Rik,7.954788596306224e-06
4930417O13Rik,1.35179414054877e-06
4930417O22Rik,3.0204924019587905e-07
4930419G24Rik,1.1636323187874029e-07
4930420N18Rik,2.7233947886513683e-08
4930421C12Rik,9.903253776914067e-08
4930421P07Rik,1.8816182176136726e-07
4930422C21Rik,3.218557477497072e-08
4930422M22Rik,3.2383639850509e-06
4930423C22Rik,5.1744500984376e-07
4930423M02Rik,1.4235927304313972e-06
4930425K10Rik,8.170184365954105e-07
4930425L21Rik,2.079683293151954e-07
4930425O10Rik,8.91292839922266e-08
4930426D05Rik,1.3542699539929986e-06
4930426I24Rik,1.1240193036797465e-06
4930426L09Rik,6.140017341686721e-07
4930427A07Rik,8.484612673371126e-06
4930428N03Rik,8.546508009476839e-06
4930428O21Rik,1.2131485876719733e-07
4930429D17Rik,1.7083112765176765e-07
4930429F24Rik,2.2926032493556066e-06
4930429H19Rik,2.257941861136407e-06
4930429P21Rik,9.408091088068363e-08
4930430A15Rik,2.109393054482696e-06
4930430E12Rik,2.649120385324513e-07
4930430F08Rik,9.316485990631908e-06
4930430O22Rik,5.570580249514162e-07
4930431F12Rik,8.442523844819241e-07
4930431L21Rik,6.189533610571292e-08
4930431P03Rik,5.793403459494729e-07
4930431P19Rik,3.344823963152726e-06
4930432B10Rik,9.655672432491215e-08
4930432E11Rik,6.70945443385928e-07
4930432H08Rik,3.986059645207912e-07
4930432K21Rik,4.605013006265041e-06
4930432L08Rik,3.7879945696696303e-07
4930432M17Rik,2.4758134442285167e-09
4930433B08Rik,6.684696299416995e-08
4930433I11Rik,2.0945381738173253e-06
4930433J02Rik,4.6792874095918966e-07
4930433N12Rik,3.877123853661857e-06
4930434B07Rik,1.8840940310579012e-06
4930434O05Rik,3.391864418593068e-07
4930435C17Rik,2.9709761330742198e-08
4930435E12Rik,3.3992918589257533e-06
4930435N07Rik,7.575989139339261e-07
4930438A08Rik,1.2562277416015494e-05
4930438E09Rik,1.4483508648736823e-06
4930439A04Rik,2.9957342675165054e-07
4930439D14Rik,7.724537945992972e-07
4930440C22Rik,1.3889313422121978e-06
4930440I19Rik,5.481450965521936e-06
4930441H08Rik,1.1141160499028324e-06
4930441J16Rik,7.702255624994915e-06
4930442H23Rik,1.8816182176136726e-07
4930442J19Rik,4.1346084518616227e-07
4930442L01Rik,1.2698447155448061e-05
4930442P19Rik,2.8249031398647375e-06
4930443G03Rik,2.8967017297473647e-07
4930443O20Rik,2.6813059600994837e-06
4930444A19Rik,1.0051802583567778e-06
4930444E06Rik,9.408091088068363e-08
4930444G20Rik,4.877352485130178e-07
4930444M15Rik,2.6912092138763975e-06
4930444P10Rik,1.3025254530086227e-05
4930445B16Rik,1.0150835121336919e-07
4930445N08Rik,1.0101318852452347e-06
4930445N18Rik,2.3767809064593759e-07
4930447A16Rik,1.5845206043062507e-07
4930447C04Rik,4.367334915619103e-06
4930447C11Rik,9.977528180240921e-07
4930447F04Rik,2.5228538996688585e-06
4930447F24Rik,3.0452505364010755e-07
4930447M23Rik,2.4758134442285166e-07
4930447N08Rik,7.0932055177147e-06
4930448A20Rik,4.902110619572463e-07
4930448D08Rik,1.5300527085332233e-06
4930448E22Rik,9.281824602412709e-06
4930448H16Rik,1.1487774381220316e-06
4930448I06Rik,1.7380210378484186e-06
4930448I18Rik,4.7040455440341816e-08
4930448K20Rik,2.9833552002953627e-06
4930449A18Rik,1.8568600831713876e-07
4930449E01Rik,3.268073746381642e-06
4930449I04Rik,6.486631223878714e-07
4930449I24Rik,1.5696657236408796e-06
4930451E10Rik,2.9635486927415343e-06
4930451G09Rik,2.5030473921150304e-06
4930451I11Rik,1.4656815589832819e-05
4930452B06Rik,2.1291995620365243e-06
4930452N14Rik,2.1539576964788096e-07
4930453H23Rik,6.635180030532424e-07
4930453L07Rik,5.94195226614844e-07
4930453N24Rik,0.00012978214074645884
4930453O03Rik,2.228232099805665e-07
4930455B14Rik,1.1455588806445347e-05
4930455D15Rik,7.575989139339261e-07
4930455G09Rik,3.887027107438771e-06
4930455H04Rik,2.228232099805665e-07
4930456G14Rik,2.401539040901661e-07
4930456L15Rik,2.9957342675165054e-07
4930458B22Rik,2.3718292795709187e-06
4930458D05Rik,5.573056062958391e-06
4930459L07Rik,2.4758134442285167e-08
4930461C15Rik,5.322998905091311e-07
4930461G14Rik,2.9957342675165053e-06
4930463O16Rik,4.902110619572463e-07
4930465I24Rik,3.68896203190049e-06
4930465K10Rik,5.627523958731419e-06
4930465M20Rik,8.021635559300394e-07
4930466I24Rik,3.218557477497072e-08
4930467D21Rik,1.1958178935623736e-06
4930467E23Rik,1.2379067221142584e-08
4930467K11Rik,1.136398370900889e-06
4930469B13Rik,4.951626888457033e-09
4930469G21Rik,1.0596481541298052e-06
4930469K13Rik,5.063038493447317e-06
4930470B04Rik,4.280681445071105e-06
4930470G03Rik,8.071151828184964e-07
4930470O06Rik,7.155100853820413e-07
4930470P17Rik,1.3815039018795123e-06
4930471C04Rik,1.2205760280046588e-06
4930471C06Rik,2.8867984759704504e-06
4930471D02Rik,5.714177429279416e-06
4930471M09Rik,1.710787089961905e-06
4930473A02Rik,2.4609585635631456e-06
4930473D10Rik,1.1388741843451177e-07
4930474B08Rik,3.218557477497072e-08
4930474H06Rik,8.417765710376957e-07
4930474N05Rik,2.9635486927415343e-06
4930477E14Rik,2.914032423856964e-06
4930477O15Rik,3.0452505364010755e-07
4930478K11Rik,4.0850921829770526e-07
4930478M09Rik,2.3272646375748058e-07
4930478P22Rik,2.688733400432169e-06
4930479D17Rik,2.124247935148067e-06
4930480E11Rik,6.882761374955276e-07
4930480G23Rik,5.719129056167874e-07
4930480K02Rik,9.655672432491215e-08
4930480K15Rik,2.1539576964788096e-07
4930480K23Rik,4.1346084518616227e-07
4930481A15Rik,5.0927482547780585e-06
4930481B07Rik,1.762779172290704e-06
4930483J18Rik,4.09004380986551e-06
4930483K19Rik,6.80848697162842e-07
4930483O08Rik,3.4661388219199236e-08
4930486F22Rik,1.4211169169871686e-06
4930486I03Rik,2.141578629257667e-06
4930486L24Rik,6.890188815287962e-06
4930486N12Rik,9.160509743645511e-08
4930487D11Rik,1.2081969607835162e-06
4930488B22Rik,3.218557477497072e-08
4930488L21Rik,9.99733468779475e-06
4930488N15Rik,6.189533610571292e-08
4930488N24Rik,2.7233947886513683e-08
4930500F04Rik,2.708539907985997e-06
4930500F10Rik,3.8721722267734e-06
4930500L23Rik,1.3864555287679694e-07
4930500M09Rik,2.723394788651368e-07
4930502C17Rik,3.5156550908044937e-07
4930502E09Rik,4.5059804684959e-07
4930502E18Rik,4.431706065169045e-07
4930503B20Rik,4.4195745792923254e-05
4930503E14Rik,8.739621458126664e-07
4930503H13Rik,3.5156550908044937e-07
4930503L19Rik,2.5245869690798184e-05
4930503O07Rik,1.1859146397854594e-06
4930504D19Rik,2.3025065031325204e-07
4930504O13Rik,4.2096255992217466e-05
4930505A04Rik,1.7429726647368757e-05
4930505G20Rik,3.391864418593068e-07
4930505K14Rik,7.105584584935843e-07
4930505M18Rik,8.19494250039639e-07
4930505N22Rik,2.6045557433283994e-06
4930505O20Rik,2.359450212349776e-06
4930506C21Rik,1.8395293890617878e-06
4930507D05Rik,5.719129056167874e-07
4930507D10Rik,3.1517105145029017e-06
4930509E16Rik,8.615830785915238e-07
4930509G22Rik,1.2057211473392876e-06
4930509H03Rik,3.4661388219199236e-08
4930509J09Rik,8.690105189242093e-07
4930509K18Rik,1.336939259883399e-07
4930510E17Rik,1.4854880665371099e-08
4930511A02Rik,1.634036873190821e-06
4930511E03Rik,1.658795007633106e-07
4930511M06Rik,4.07271311575591e-06
4930511M18Rik,4.951626888457033e-09
